U_10,fmc,DF,KBDI,ROS,intensity,flame_h
10.0,10.0,0.0,20.0,208.22258546240215,51.29078628966974,0.21269110452529222
10.0,10.0,0.0,40.0,208.22258546240215,51.29078628966974,0.21269110452529222
10.0,10.0,0.0,60.0,208.22258546240215,51.29078628966974,0.21269110452529222
10.0,10.0,0.0,80.0,208.22258546240215,51.29078628966974,0.21269110452529222
10.0,10.0,0.0,100.0,208.22258546240215,51.29078628966974,0.21269110452529222
10.0,10.0,0.0,120.0,208.22258546240215,51.29078628966974,0.21269110452529222
10.0,10.0,0.0,140.0,208.22258546240215,51.29078628966974,0.21269110452529222
10.0,10.0,0.0,160.0,208.22258546240215,51.29078628966974,0.21269110452529222
10.0,10.0,0.0,180.0,208.22258546240215,51.29078628966974,0.21269110452529222
10.0,10.0,0.0,200.0,208.22258546240215,51.29078628966974,0.21269110452529222
10.0,10.0,2.0,0.0,208.22258546240215,51.29078628966974,0.21269110452529222
10.0,10.0,2.0,20.0,208.22258546240215,51.29078628966974,0.21269110452529222
10.0,10.0,2.0,40.0,207.88120106019466,52.06958437588814,0.2233696907194257
10.0,10.0,2.0,60.0,207.42185467132248,53.38883768655107,0.23977628078486332
10.0,10.0,2.0,80.0,206.99148976788516,55.01295528527105,0.2578087183602672
10.0,10.0,2.0,100.0,206.59060295389622,57.01000622462554,0.27761000881994335
10.0,10.0,2.0,120.0,206.21938680896596,59.46188409658318,0.29932846310446026
10.0,10.0,2.0,140.0,205.87763434092994,62.46635820638928,0.3231149074930739
10.0,10.0,2.0,160.0,205.564629014542,66.13900904463335,0.3491185871771951
10.0,10.0,2.0,180.0,205.27902348904072,70.61476375386782,0.37748141387310796
10.0,10.0,2.0,200.0,205.04001055858902,75.54323777891011,0.40559763149113004
10.0,10.0,4.0,0.0,208.22258546240215,51.29078628966974,0.21269110452529222
10.0,10.0,4.0,20.0,208.22258546240215,51.29078628966974,0.21269110452529222
10.0,10.0,4.0,40.0,207.55390772040442,52.97211169220168,0.23479081739348368
10.0,10.0,4.0,60.0,206.7053726715498,56.37969324810995,0.2715968742104149
10.0,10.0,4.0,80.0,205.97507153165327,61.51933810675087,0.31589901766851547
10.0,10.0,4.0,100.0,205.360246685813,69.20694059232048,0.36889103420625496
10.0,10.0,4.0,120.0,204.84858112991446,80.55607702206595,0.4316642149843626
10.0,10.0,4.0,140.0,204.4144645727298,96.97989058783065,0.5049378182736035
10.0,10.0,4.0,160.0,204.0169212133598,120.0582747678691,0.5886389274870556
10.0,10.0,4.0,180.0,203.602689642842,151.16091395432653,0.6813692235057434
10.0,10.0,4.0,200.0,203.16343542828056,187.07930707003104,0.7714179347605818
10.0,10.0,6.0,0.0,208.22258546240215,51.29078628966974,0.21269110452529222
10.0,10.0,6.0,20.0,208.22258546240215,51.29078628966974,0.21269110452529222
10.0,10.0,6.0,40.0,207.2409698221187,54.01756462745159,0.24700193459351127
10.0,10.0,6.0,60.0,206.07502020698146,60.62682902222316,0.3088710151843593
10.0,10.0,6.0,80.0,205.16884263919655,72.72830270274751,0.3898856156386805
10.0,10.0,6.0,100.0,204.47482917549294,94.18671625150593,0.49350036514147744
10.0,10.0,6.0,120.0,203.87552445891424,130.06973904906243,0.6204662445188213
10.0,10.0,6.0,140.0,203.19555052985032,184.4433518693922,0.7652657344283731
10.0,10.0,6.0,160.0,232.19104092518134,601.3706762809329,1.2226803837404832
10.0,10.0,6.0,180.0,231.21287778765162,688.4206925336348,1.346444685365145
10.0,10.0,6.0,200.0,230.33779230556155,759.6711798993254,1.4354859650099547
10.0,10.0,8.0,0.0,208.22258546240215,51.29078628966974,0.21269110452529222
10.0,10.0,8.0,20.0,208.22258546240215,51.29078628966974,0.21269110452529222
10.0,10.0,8.0,40.0,206.9426016518088,55.22793711921599,0.2600523627135686
10.0,10.0,8.0,60.0,205.5295045463525,66.62296294324715,0.35234284260885473
10.0,10.0,8.0,80.0,204.53615947393902,91.53246973755576,0.4822921192136006
10.0,10.0,8.0,100.0,203.7295338628727,141.1309797977802,0.6533236362328709
10.0,10.0,8.0,120.0,232.56826500818613,564.9910816103002,1.1640507511685603
10.0,10.0,8.0,140.0,231.31112007733273,680.0782265685866,1.3353893681745714
10.0,10.0,8.0,160.0,230.06510483560703,780.9116194926947,1.4604118599665101
10.0,10.0,8.0,180.0,257.74631475414543,1233.4704576888626,1.8181483654585873
10.0,10.0,8.0,200.0,257.36302314422625,1269.8750531343396,1.8503814188649716
10.0,10.0,10.0,0.0,208.22258546240215,51.29078628966974,0.21269110452529222
10.0,10.0,10.0,20.0,208.22258546240215,51.29078628966974,0.21269110452529222
10.0,10.0,10.0,40.0,206.6589544582178,56.62836084897505,0.27399304520305023
10.0,10.0,10.0,60.0,205.06277851497043,75.01612133843403,0.4027200222161892
10.0,10.0,10.0,80.0,203.99348133113273,121.66144622978156,0.5938860403085398
10.0,10.0,10.0,100.0,232.6482208348332,557.0484062250921,1.1505376104647467
10.0,10.0,10.0,120.0,231.07572224353436,699.9401864065165,1.3614736859174685
10.0,10.0,10.0,140.0,258.1308820181801,1196.1315117311003,1.7840239324991165
10.0,10.0,10.0,160.0,257.44026137605925,1262.5993713323417,1.8440166545536747
10.0,10.0,10.0,180.0,257.15532502587575,1289.2977526147315,1.867192157713726
10.0,10.0,10.0,200.0,257.0566764358039,1298.452973244405,1.8750278714700634
10.0,20.0,0.0,0.0,99.179490276927,3.381279202582022,0.13640277329123252
10.0,20.0,0.0,20.0,99.179490276927,3.381279202582022,0.13640277329123252
10.0,20.0,0.0,40.0,99.179490276927,3.381279202582022,0.13640277329123252
10.0,20.0,0.0,60.0,99.179490276927,3.381279202582022,0.13640277329123252
10.0,20.0,0.0,80.0,99.179490276927,3.381279202582022,0.13640277329123252
10.0,20.0,0.0,100.0,99.179490276927,3.381279202582022,0.13640277329123252
10.0,20.0,0.0,120.0,99.179490276927,3.381279202582022,0.13640277329123252
10.0,20.0,0.0,140.0,99.179490276927,3.381279202582022,0.13640277329123252
10.0,20.0,0.0,160.0,99.179490276927,3.381279202582022,0.13640277329123252
10.0,20.0,0.0,180.0,99.179490276927,3.381279202582022,0.13640277329123252
10.0,20.0,0.0,200.0,99.179490276927,3.381279202582022,0.13640277329123252
10.0,20.0,2.0,0.0,99.179490276927,3.381279202582022,0.13640277329123252
10.0,20.0,2.0,20.0,99.179490276927,3.381279202582022,0.13640277329123252
10.0,20.0,2.0,40.0,98.95160601850665,3.9011501257683974,0.14526964158119265
10.0,20.0,2.0,60.0,98.64497861986366,4.781791011599612,0.1588927065218984
10.0,20.0,2.0,80.0,98.35769722611582,5.865937891710232,0.17386577936330827
10.0,20.0,2.0,100.0,98.09009333523616,7.199028886493819,0.19030760333562866
10.0,20.0,2.0,120.0,97.84229549985157,8.83573040822485,0.20834132709843606
10.0,20.0,2.0,140.0,97.6141655465259,10.841306380732377,0.22809218790023095
10.0,20.0,2.0,160.0,97.40522516663661,13.292910224663416,0.24968411014739927
10.0,20.0,2.0,180.0,97.21457497008768,16.280609827192983,0.27323492896101587
10.0,20.0,2.0,200.0,97.0550267187421,19.570513059672557,0.29658097813818296
10.0,20.0,4.0,0.0,99.179490276927,3.381279202582022,0.13640277329123252
10.0,20.0,4.0,20.0,99.179490276927,3.381279202582022,0.13640277329123252
10.0,20.0,4.0,40.0,98.73312796402702,4.503613995975275,0.1547530717001964
10.0,20.0,4.0,60.0,98.16670554079532,6.778276197451358,0.18531465093320473
10.0,20.0,4.0,80.0,97.67920777401775,10.20914225220239,0.22210053849027686
10.0,20.0,4.0,100.0,97.26879387359725,15.340845927373213,0.2661019842357504
10.0,20.0,4.0,120.0,96.92724187236,22.916732588508822,0.3182251319991799
10.0,20.0,4.0,140.0,96.63745613797286,33.880117414136976,0.3790672114360084
10.0,20.0,4.0,160.0,96.37208410265396,49.285626366507344,0.44856767691213817
10.0,20.0,4.0,180.0,96.09557218924678,70.04756458069811,0.525565446686046
10.0,20.0,4.0,200.0,95.80235691550831,94.02416200545866,0.6003365865974278
10.0,20.0,6.0,0.0,99.179490276927,3.381279202582022,0.13640277329123252
10.0,20.0,6.0,20.0,99.179490276927,3.381279202582022,0.13640277329123252
10.0,20.0,6.0,40.0,98.52423259440458,5.201484974620521,0.1648924633684862
10.0,20.0,6.0,60.0,97.74592649230124,9.613365850158777,0.2162648996486144
10.0,20.0,6.0,80.0,97.14102597049512,17.691460038548435,0.28353464666689027
10.0,20.0,6.0,100.0,96.67775130859746,32.0155903351138,0.36957022478894946
10.0,20.0,6.0,120.0,96.27769755680853,55.96857701881787,0.474995204209573
10.0,20.0,6.0,140.0,95.82379470252494,92.26458338311244,0.5952281622191977
10.0,20.0,6.0,160.0,95.22532111546141,139.726091016147,0.7183616515061327
10.0,20.0,6.0,180.0,94.92024160745572,288.29004016852423,0.968426996287379
10.0,20.0,6.0,200.0,94.33609597909374,330.3990476160844,1.0404275661697728
10.0,20.0,8.0,0.0,99.179490276927,3.381279202582022,0.13640277329123252
10.0,20.0,8.0,20.0,99.179490276927,3.381279202582022,0.13640277329123252
10.0,20.0,8.0,40.0,98.32506295224276,6.009444670243727,0.1757287693330072
10.0,20.0,8.0,60.0,97.38177853775136,13.615963869124283,0.25236134173273966
10.0,20.0,8.0,80.0,96.71869110985875,30.243801716228383,0.3602635582886067
10.0,20.0,8.0,100.0,96.18024448484583,63.35228473636621,0.5022780447826221
10.0,20.0,8.0,120.0,95.50284412497626,118.21960555159853,0.6659252239904425
10.0,20.0,8.0,140.0,94.98582126248607,283.3544865262677,0.9594745453785933
10.0,20.0,8.0,160.0,94.15406896945515,342.93620388591034,1.060550019634327
10.0,20.0,8.0,180.0,93.57867931320541,381.1042143911431,1.1187713924323246
10.0,20.0,8.0,200.0,93.28619344736371,399.77392632739,1.1457907940588636
10.0,20.0,10.0,0.0,99.179490276927,3.381279202582022,0.13640277329123252
10.0,20.0,10.0,20.0,99.179490276927,3.381279202582022,0.13640277329123252
10.0,20.0,10.0,40.0,98.13572000058322,6.944269228913467,0.18730429003014742
10.0,20.0,10.0,60.0,97.07022500789114,19.218647132693153,0.2941915810806507
10.0,20.0,10.0,80.0,96.35643728298602,50.35579107630707,0.45292456999188146
10.0,20.0,10.0,100.0,95.56191087817297,113.52104530016504,0.6537993322943854
10.0,20.0,10.0,120.0,94.82868619585142,295.10345028497875,0.9805927132380885
10.0,20.0,10.0,140.0,93.87196911258943,361.90750604029677,1.0900255087284978
10.0,20.0,10.0,160.0,93.34514702140537,396.04641681095285,1.140465695038119
10.0,20.0,10.0,180.0,93.127628739543,409.7153481721813,1.1598316197581349
10.0,20.0,10.0,200.0,93.05229863047064,414.39667096900223,1.1663644203831227
10.0,30.0,0.0,0.0,0.17641572775125625,0.13672218900717092,0.011065269643552825
10.0,30.0,0.0,20.0,0.17641572775125625,0.13672218900717092,0.011065269643552825
10.0,30.0,0.0,40.0,0.17641572775125625,0.13672218900717092,0.011065269643552825
10.0,30.0,0.0,60.0,0.17641572775125625,0.13672218900717092,0.011065269643552825
10.0,30.0,0.0,80.0,0.17641572775125625,0.13672218900717092,0.011065269643552825
10.0,30.0,0.0,100.0,0.17641572775125625,0.13672218900717092,0.011065269643552825
10.0,30.0,0.0,120.0,0.17641572775125625,0.13672218900717092,0.011065269643552825
10.0,30.0,0.0,140.0,0.17641572775125625,0.13672218900717092,0.011065269643552825
10.0,30.0,0.0,160.0,0.17641572775125625,0.13672218900717092,0.011065269643552825
10.0,30.0,0.0,180.0,0.17641572775125625,0.13672218900717092,0.011065269643552825
10.0,30.0,0.0,200.0,0.17641572775125625,0.13672218900717092,0.011065269643552825
10.0,30.0,2.0,0.0,0.17641572775125625,0.13672218900717092,0.011065269643552825
10.0,30.0,2.0,20.0,0.17641572775125625,0.13672218900717092,0.011065269643552825
10.0,30.0,2.0,40.0,0.1764157277512561,0.1367221890071713,0.011065270601158026
10.0,30.0,2.0,60.0,0.17641572775125589,0.13672218900717195,0.011065272072423577
10.0,30.0,2.0,80.0,0.1764157277512557,0.13672218900717273,0.011065273689487455
10.0,30.0,2.0,100.0,0.17641572775125552,0.13672218900717367,0.01106527546517371
10.0,30.0,2.0,120.0,0.17641572775125533,0.13672218900717487,0.011065277412782166
10.0,30.0,2.0,140.0,0.17641572775125514,0.1367221890071763,0.011065279545838216
10.0,30.0,2.0,160.0,0.17641572775125502,0.13672218900717806,0.011065281877725456
10.0,30.0,2.0,180.0,0.17641572775125489,0.1367221890071802,0.011065284421169866
10.0,30.0,2.0,200.0,0.17641572775125478,0.13672218900718253,0.011065286942499539
10.0,30.0,4.0,0.0,0.17641572775125625,0.13672218900717092,0.011065269643552825
10.0,30.0,4.0,20.0,0.17641572775125625,0.13672218900717092,0.011065269643552825
10.0,30.0,4.0,40.0,0.17641572775125597,0.13672218900717173,0.011065271625350754
10.0,30.0,4.0,60.0,0.17641572775125552,0.13672218900717337,0.011065274925944184
10.0,30.0,4.0,80.0,0.1764157277512552,0.13672218900717584,0.011065278898751278
10.0,30.0,4.0,100.0,0.1764157277512549,0.13672218900717953,0.011065283650825168
10.0,30.0,4.0,120.0,0.17641572775125464,0.13672218900718497,0.011065289280027698
10.0,30.0,4.0,140.0,0.17641572775125447,0.13672218900719282,0.011065295850858548
10.0,30.0,4.0,160.0,0.17641572775125425,0.13672218900720384,0.011065303356778909
10.0,30.0,4.0,180.0,0.17641572775125405,0.13672218900721872,0.011065311672394114
10.0,30.0,4.0,200.0,0.17641572775125386,0.13672218900723587,0.011065319747537463
10.0,30.0,6.0,0.0,0.17641572775125625,0.13672218900717092,0.011065269643552825
10.0,30.0,6.0,20.0,0.17641572775125625,0.13672218900717092,0.011065269643552825
10.0,30.0,6.0,40.0,0.1764157277512558,0.13672218900717226,0.011065272720386102
10.0,30.0,6.0,60.0,0.17641572775125525,0.13672218900717542,0.011065278268513192
10.0,30.0,6.0,80.0,0.1764157277512548,0.1367221890071812,0.011065285533520125
10.0,30.0,6.0,100.0,0.17641572775125447,0.13672218900719146,0.011065294825201742
10.0,30.0,6.0,120.0,0.1764157277512542,0.13672218900720862,0.011065306210902457
10.0,30.0,6.0,140.0,0.1764157277512539,0.13672218900723468,0.011065319195837179
10.0,30.0,6.0,160.0,0.17641572775125344,0.13672218900726865,0.011065332494023854
10.0,30.0,6.0,180.0,0.17641572775125292,0.1367221890073054,0.01106534434991637
10.0,30.0,6.0,200.0,0.17641572775125247,0.13672218900733546,0.011065352798919249
10.0,30.0,8.0,0.0,0.17641572775125625,0.13672218900717092,0.011065269643552825
10.0,30.0,8.0,20.0,0.17641572775125625,0.13672218900717092,0.011065269643552825
10.0,30.0,8.0,40.0,0.17641572775125566,0.13672218900717284,0.011065273890686888
10.0,30.0,8.0,60.0,0.17641572775125494,0.13672218900717828,0.011065282166861465
10.0,30.0,8.0,80.0,0.1764157277512545,0.1367221890071902,0.011065293820099156
10.0,30.0,8.0,100.0,0.17641572775125414,0.1367221890072139,0.01106530915739824
10.0,30.0,8.0,120.0,0.17641572775125366,0.13672218900725322,0.011065326830987699
10.0,30.0,8.0,140.0,0.17641572775125297,0.1367221890073019,0.011065343296229671
10.0,30.0,8.0,160.0,0.17641572775125233,0.13672218900734442,0.011065355152242821
10.0,30.0,8.0,180.0,0.17641572775125186,0.1367221890073716,0.011065361941886056
10.0,30.0,8.0,200.0,0.17641572775125167,0.13672218900738486,0.011065365083129209
10.0,30.0,10.0,0.0,0.17641572775125625,0.13672218900717092,0.011065269643552825
10.0,30.0,10.0,20.0,0.17641572775125625,0.13672218900717092,0.011065269643552825
10.0,30.0,10.0,40.0,0.17641572775125552,0.1367221890071735,0.011065275140821488
10.0,30.0,10.0,60.0,0.1764157277512548,0.1367221890071823,0.011065286684449125
10.0,30.0,10.0,80.0,0.17641572775125425,0.1367221890072046,0.011065303827315215
10.0,30.0,10.0,100.0,0.1764157277512537,0.1367221890072499,0.011065325521414062
10.0,30.0,10.0,120.0,0.17641572775125286,0.1367221890073103,0.011065345780674746
10.0,30.0,10.0,140.0,0.17641572775125214,0.13672218900735794,0.011065358593188027
10.0,30.0,10.0,160.0,0.1764157277512517,0.13672218900738223,0.011065364464523608
10.0,30.0,10.0,180.0,0.1764157277512515,0.13672218900739194,0.011065366713085653
10.0,30.0,10.0,200.0,0.17641572775125147,0.13672218900739527,0.011065367470897175
20.0,0.0,0.0,0.0,1351.289800504996,318.47523242688214,0.4656530618273956
20.0,0.0,0.0,20.0,1351.289800504996,318.47523242688214,0.4656530618273956
20.0,0.0,0.0,40.0,1351.289800504996,318.47523242688214,0.4656530618273956
20.0,0.0,0.0,60.0,1351.289800504996,318.47523242688214,0.4656530618273956
20.0,0.0,0.0,80.0,1351.289800504996,318.47523242688214,0.4656530618273956
20.0,0.0,0.0,100.0,1351.289800504996,318.47523242688214,0.4656530618273956
20.0,0.0,0.0,120.0,1351.289800504996,318.47523242688214,0.4656530618273956
20.0,0.0,0.0,140.0,1351.289800504996,318.47523242688214,0.4656530618273956
20.0,0.0,0.0,160.0,1351.289800504996,318.47523242688214,0.4656530618273956
20.0,0.0,0.0,180.0,1351.289800504996,318.47523242688214,0.4656530618273956
20.0,0.0,0.0,200.0,1351.289800504996,318.47523242688214,0.4656530618273956
20.0,0.0,2.0,0.0,1351.289800504996,318.47523242688214,0.4656530618273956
20.0,0.0,2.0,20.0,1351.289800504996,318.47523242688214,0.4656530618273956
20.0,0.0,2.0,40.0,1347.8817098109018,323.58309011918277,0.4909140091497518
20.0,0.0,2.0,60.0,1343.1161474515677,332.21748656263554,0.5296765764145177
20.0,0.0,2.0,80.0,1338.420391894224,342.81956457135766,0.5722141618701573
20.0,0.0,2.0,100.0,1333.7905805667222,355.8196521678226,0.6188462819352983
20.0,0.0,2.0,120.0,1329.2211639169145,371.73253495003695,0.6699015166861744
20.0,0.0,2.0,140.0,1324.7045683188346,391.16895942186704,0.7257105575319509
20.0,0.0,2.0,160.0,1320.230853535893,414.8459567694434,0.7865962584042503
20.0,0.0,2.0,180.0,1315.7874003827958,443.59414580881844,0.8528599411885931
20.0,0.0,2.0,200.0,1311.7365187296286,475.1318660084339,0.9184010293554301
20.0,0.0,4.0,0.0,1351.289800504996,318.47523242688214,0.4656530618273956
20.0,0.0,4.0,20.0,1351.289800504996,318.47523242688214,0.4656530618273956
20.0,0.0,4.0,40.0,1344.5096792501035,329.4923664773845,0.5179039475299311
20.0,0.0,4.0,60.0,1335.145033978701,351.72057486541723,0.6046938574486118
20.0,0.0,4.0,80.0,1326.0273481748286,385.04947169145413,0.7087919704787511
20.0,0.0,4.0,100.0,1317.0913412069256,434.5632558879334,0.8328061879934197
20.0,0.0,4.0,120.0,2196.4754514833803,6850.688149599342,4.697879054694838
20.0,0.0,4.0,140.0,2188.955478461595,7015.998159223796,4.853118599477021
20.0,0.0,4.0,160.0,2181.152015530373,7247.274717053544,5.031536758014279
20.0,0.0,4.0,180.0,3077.702274953932,14611.703534665705,8.936986488094256
20.0,0.0,4.0,200.0,3799.527807740927,21310.224790467695,12.07844725920748
20.0,0.0,6.0,0.0,1351.289800504996,318.47523242688214,0.4656530618273956
20.0,0.0,6.0,20.0,1351.289800504996,318.47523242688214,0.4656530618273956
20.0,0.0,6.0,40.0,1341.172902182375,336.32515956550736,0.5467297630471483
20.0,0.0,6.0,60.0,1327.3541261450011,379.27648360146475,0.6923041270250722
20.0,0.0,6.0,80.0,1313.9616667587318,457.1331539754495,0.8817928613051554
20.0,0.0,6.0,100.0,2190.0742709462947,6987.932451192506,4.828829977595778
20.0,0.0,6.0,120.0,3082.149697812375,14300.55226475656,8.814120460952978
20.0,0.0,6.0,140.0,3799.8903586167876,21253.876561481487,12.065651625495187
20.0,0.0,6.0,160.0,3790.8373831443228,22780.42719502722,12.385756124767811
20.0,0.0,6.0,180.0,3781.9978472518487,24451.477594415155,12.691629144064958
20.0,0.0,6.0,200.0,4281.965404535089,30167.193003967965,15.021898722810809
20.0,0.0,8.0,0.0,1351.289800504996,318.47523242688214,0.4656530618273956
20.0,0.0,8.0,20.0,1351.289800504996,318.47523242688214,0.4656530618273956
20.0,0.0,8.0,40.0,1337.8702520406011,344.22086220740914,0.5775020260586368
20.0,0.0,8.0,60.0,1319.7047646154565,417.9598072226414,0.7941366355083403
20.0,0.0,8.0,80.0,2191.187505146772,6961.245466757035,4.80504885699546
20.0,0.0,8.0,100.0,3806.391952494021,20330.092522557585,11.840175631011437
20.0,0.0,8.0,120.0,3794.783089566184,22086.868886903758,12.24646362550089
20.0,0.0,8.0,140.0,3782.8194987343286,24290.552293874884,12.663664040685035
20.0,0.0,8.0,160.0,4280.426514830693,30689.887398334155,15.093433087280014
20.0,0.0,8.0,180.0,4275.795980952642,32295.96398133154,15.305650911028042
20.0,0.0,8.0,200.0,4273.552687387086,33090.09495833826,15.406779911574812
20.0,0.0,10.0,0.0,1351.289800504996,318.47523242688214,0.4656530618273956
20.0,0.0,10.0,20.0,1351.289800504996,318.47523242688214,0.4656530618273956
20.0,0.0,10.0,40.0,1334.6002302261084,353.3381488925665,0.6103343362015912
20.0,0.0,10.0,60.0,2199.7466982554065,6794.753902801444,4.636787593800346
20.0,0.0,10.0,80.0,3809.84525877374,19915.85415116509,11.726120517175373
20.0,0.0,10.0,100.0,3795.6745686139775,21935.769099858113,12.214880207033435
20.0,0.0,10.0,120.0,4286.367646150907,28707.721697807377,14.814725542635136
20.0,0.0,10.0,140.0,4278.116084852671,31485.334704312092,15.19989903359181
20.0,0.0,10.0,160.0,4273.99970412032,32931.078323997564,15.38671638227716
20.0,0.0,10.0,180.0,4272.362298948982,33515.35277611041,15.45999433448762
20.0,0.0,10.0,200.0,4271.802586633068,33716.19098217473,15.484908058728244
20.0,10.0,0.0,0.0,515.1549319221228,109.99557858107036,0.3121629954315517
20.0,10.0,0.0,20.0,515.1549319221228,109.99557858107036,0.3121629954315517
20.0,10.0,0.0,40.0,515.1549319221228,109.99557858107036,0.3121629954315517
20.0,10.0,0.0,60.0,515.1549319221228,109.99557858107036,0.3121629954315517
20.0,10.0,0.0,80.0,515.1549319221228,109.99557858107036,0.3121629954315517
20.0,10.0,0.0,100.0,515.1549319221228,109.99557858107036,0.3121629954315517
20.0,10.0,0.0,120.0,515.1549319221228,109.99557858107036,0.3121629954315517
20.0,10.0,0.0,140.0,515.1549319221228,109.99557858107036,0.3121629954315517
20.0,10.0,0.0,160.0,515.1549319221228,109.99557858107036,0.3121629954315517
20.0,10.0,0.0,180.0,515.1549319221228,109.99557858107036,0.3121629954315517
20.0,10.0,0.0,200.0,515.1549319221228,109.99557858107036,0.3121629954315517
20.0,10.0,2.0,0.0,515.1549319221228,109.99557858107036,0.3121629954315517
20.0,10.0,2.0,20.0,515.1549319221228,109.99557858107036,0.3121629954315517
20.0,10.0,2.0,40.0,513.8022656406154,112.02287993284693,0.32867661262215225
20.0,10.0,2.0,60.0,511.91082081285185,115.44985942915753,0.35401652521397897
20.0,10.0,2.0,80.0,510.0470822041267,119.65780890103132,0.3818242472864293
20.0,10.0,2.0,100.0,508.209516765124,124.81752491999045,0.41230865350109025
20.0,10.0,2.0,120.0,506.3959218866001,131.13332514748555,0.445684543624817
20.0,10.0,2.0,140.0,504.60329160733096,138.84761399011316,0.4821680976475954
20.0,10.0,2.0,160.0,502.8276806617499,148.2449800915818,0.5219703720340645
20.0,10.0,2.0,180.0,501.06408051341197,159.65509486210559,0.5652883472935115
20.0,10.0,2.0,200.0,499.4562914272494,172.17237052720617,0.6081339471212219
20.0,10.0,4.0,0.0,515.1549319221228,109.99557858107036,0.3121629954315517
20.0,10.0,4.0,20.0,515.1549319221228,109.99557858107036,0.3121629954315517
20.0,10.0,4.0,40.0,512.4639115740088,114.36826319735363,0.3463205079488222
20.0,10.0,4.0,60.0,508.7470973710132,123.19060705015052,0.4030569133620659
20.0,10.0,4.0,80.0,505.1283010245279,136.41879813513222,0.4711080583530623
20.0,10.0,4.0,100.0,501.5816127460307,156.0707476764053,0.5521787833775617
20.0,10.0,4.0,120.0,498.0648799944978,184.85921603982814,0.6477729781818904
20.0,10.0,4.0,140.0,494.5178995858929,226.16011685460185,0.7587841465726295
20.0,10.0,4.0,160.0,490.8673730334469,283.6427429302862,0.8848755231178203
20.0,10.0,4.0,180.0,614.5118823212722,1536.2267330006812,3.891774443238907
20.0,10.0,4.0,200.0,611.3397274620362,1643.5388313494848,4.015673745567051
20.0,10.0,6.0,0.0,515.1549319221228,109.99557858107036,0.3121629954315517
20.0,10.0,6.0,20.0,515.1549319221228,109.99557858107036,0.3121629954315517
20.0,10.0,6.0,40.0,511.1395495679607,117.08018892011621,0.36516455510919593
20.0,10.0,6.0,60.0,505.6548972874765,134.12750748773087,0.46032960528801686
20.0,10.0,6.0,80.0,500.33944947100304,165.0287076781593,0.5842024110027649
20.0,10.0,6.0,100.0,495.0439106374062,219.16193914773785,0.7414955951213383
20.0,10.0,6.0,120.0,616.6523512433595,1472.8799994398867,3.8082314433132116
20.0,10.0,6.0,140.0,611.558516015639,1635.684392376929,4.007194095363767
20.0,10.0,6.0,160.0,737.3961400159286,3173.0070877285207,7.066486968646096
20.0,10.0,6.0,180.0,840.2626537098535,4680.215851290525,9.515572953435704
20.0,10.0,6.0,200.0,837.5339946755901,4977.407075593919,9.643568204409066
20.0,10.0,8.0,0.0,515.1549319221228,109.99557858107036,0.3121629954315517
20.0,10.0,8.0,20.0,515.1549319221228,109.99557858107036,0.3121629954315517
20.0,10.0,8.0,40.0,509.828732489608,120.2139819118986,0.3852810362916126
20.0,10.0,8.0,60.0,502.6188767279278,149.4808628458163,0.5268996765205796
20.0,10.0,8.0,80.0,495.5679259568742,212.50258921900877,0.7245395169798644
20.0,10.0,8.0,100.0,615.4951105780611,1506.1370976574863,3.8532784828741584
20.0,10.0,8.0,120.0,739.3848343084361,3054.5868616147486,6.98435796079275
20.0,10.0,8.0,140.0,840.588765998305,4645.531291857747,9.499910477337572
20.0,10.0,8.0,160.0,836.7358234822284,5066.368530530004,9.679982673228537
20.0,10.0,8.0,180.0,834.3324926450043,5338.713866118204,9.786920444017069
20.0,10.0,8.0,200.0,833.1676101249764,5472.821373526384,9.837345768372733
20.0,10.0,10.0,0.0,515.1549319221228,109.99557858107036,0.3121629954315517
20.0,10.0,10.0,20.0,515.1549319221228,109.99557858107036,0.3121629954315517
20.0,10.0,10.0,40.0,508.530865547298,123.8326198487415,0.40674421398898986
20.0,10.0,10.0,60.0,499.6153359422203,170.83577780246893,0.6037531417928877
20.0,10.0,10.0,80.0,617.5973350504576,1447.5426231578601,3.7718316278588455
20.0,10.0,10.0,100.0,739.8338219706887,3028.7069708931945,6.965505849697443
20.0,10.0,10.0,120.0,839.8149878347253,4728.145560737591,9.536946782272885
20.0,10.0,10.0,140.0,835.5369212843399,5201.442691575401,9.733828489803956
20.0,10.0,10.0,160.0,833.3997532404301,5445.99688026705,9.827367635750221
20.0,10.0,10.0,180.0,832.5493871169599,5544.486581433466,9.863749914744716
20.0,10.0,10.0,200.0,832.2586890974098,5578.296116664389,9.876081819341739
20.0,20.0,0.0,0.0,293.7518809299154,34.575053871806915,0.24751025298610174
20.0,20.0,0.0,20.0,293.7518809299154,34.575053871806915,0.24751025298610174
20.0,20.0,0.0,40.0,293.7518809299154,34.575053871806915,0.24751025298610174
20.0,20.0,0.0,60.0,293.7518809299154,34.575053871806915,0.24751025298610174
20.0,20.0,0.0,80.0,293.7518809299154,34.575053871806915,0.24751025298610174
20.0,20.0,0.0,100.0,293.7518809299154,34.575053871806915,0.24751025298610174
20.0,20.0,0.0,120.0,293.7518809299154,34.575053871806915,0.24751025298610174
20.0,20.0,0.0,140.0,293.7518809299154,34.575053871806915,0.24751025298610174
20.0,20.0,0.0,160.0,293.7518809299154,34.575053871806915,0.24751025298610174
